Ad,name,anothername,parentPac,level,pac,dpac
231124206000,奋斗乡,奋斗,231124000000,5,231124206000,231124206000
231124207000,红旗乡,红旗,231124000000,5,231124207000,231124207000
231124208000,正阳山乡,正阳山,231124000000,5,231124208000,231124208000
231124210000,清溪乡,清溪,231124000000,5,231124210000,231124210000
231124402000,前进林场,前进林场,231124000000,5,231124402000,231124402000
231124403000,大河口林场,大河口林场,231124000000,5,231124403000,231124403000
231124404000,正阳林场,正阳林场,231124000000,5,231124404000,231124404000
231124405000,平山林场,平山林场,231124000000,5,231124405000,231124405000
231124406000,沿江林场,沿江林场,231124000000,5,231124406000,231124406000
231124407000,辰清林场,辰清林场,231124000000,5,231124407000,231124407000
231124408000,红旗林场,红旗林场,231124000000,5,231124408000,231124408000
231124409000,向阳林场,向阳林场,231124000000,5,231124409000,231124409000
231124410000,良种场,良种场,231124000000,5,231124410000,231124410000
231124411000,种畜场,种畜场,231124000000,5,231124411000,231124411000
231181001000,兆麟街道地区,兆麟,231181000000,5,231181001000,231181001000
231181002000,和平街道地区,和平,231181000000,5,231181002000,231181002000
231181003000,北岗街道地区,北岗,231181000000,5,231181003000,231181003000
231181004000,庆华街道地区,庆华,231181000000,5,231181004000,231181004000
231181005000,铁西街道地区,铁西,231181000000,5,231181005000,231181005000
231181006000,铁南街道地区,铁南,231181000000,5,231181006000,231181006000
231181101000,通北镇,通北,231181000000,5,231181101000,231181101000
231181102000,赵光镇,赵光,231181000000,5,231181102000,231181102000
231181103000,海星镇,海星,231181000000,5,231181103000,231181103000
231181104000,石泉镇,石泉,231181000000,5,231181104000,231181104000
231181105000,二井镇,二井,231181000000,5,231181105000,231181105000
231181200000,城郊乡,城郊,231181000000,5,231181200000,231181200000
231181201000,东胜乡,东胜,231181000000,5,231181201000,231181201000
231181203000,杨家乡,杨家,231181000000,5,231181203000,231181203000
231181207000,主星乡,主星,231181000000,5,231181207000,231181207000
231181400000,通北林业局,通北林业局,231181000000,5,231181400000,231181400000
231181500000,北安管理局局直,北安管理局局直,231181000000,5,231181500000,231181500000
231181501000,长水河农场,长水河农场,231181000000,5,231181501000,231181501000
231181502000,赵光农场,赵光农场,231181000000,5,231181502000,231181502000
231181503000,红星农场,红星农场,231181000000,5,231181503000,231181503000
231181504000,建设农场,建设农场,231181000000,5,231181504000,231181504000
231182001000,青山街道,青山,231182000000,5,231182001000,231182001000
231182101000,龙镇,龙,231182000000,5,231182101000,231182101000
231182102000,和平镇,和平,231182000000,5,231182102000,231182102000
231182103000,五大连池镇,五大连池,231182000000,5,231182103000,231182103000
231182104000,双泉镇,双泉,231182000000,5,231182104000,231182104000
231182105000,新发镇,新发,231182000000,5,231182105000,231182105000
231182106000,团结镇,团结,231182000000,5,231182106000,231182106000
231182107000,兴隆镇,兴隆,231182000000,5,231182107000,231182107000
231182108000,朝阳山镇,朝阳山,231182000000,5,231182108000,231182108000
231182203000,建设乡,建设,231182000000,5,231182203000,231182203000
231182205000,太平乡,太平,231182000000,5,231182205000,231182205000
231182208000,兴安乡,兴安,231182000000,5,231182208000,231182208000
231182406000,元青山林场,元青山林场,231182000000,5,231182406000,231182406000
231182407000,三九六林场,三九六林场,231182000000,5,231182407000,231182407000
231182408000,小兴安林场,小兴安林场,231182000000,5,231182408000,231182408000
231182409000,二龙山林场,二龙山林场,231182000000,5,231182409000,231182409000
231182410000,朝阳林场,朝阳林场,231182000000,5,231182410000,231182410000
231182411000,引龙河林场,引龙河林场,231182000000,5,231182411000,231182411000
231182412000,焦得布林场,焦得布林场,231182000000,5,231182412000,231182412000
231182414000,小孤山林场,小孤山林场,231182000000,5,231182414000,231182414000
231182415000,药泉林场,药泉林场,231182000000,5,231182415000,231182415000
231182417000,沾河林业局,沾河林业局,231182000000,5,231182417000,231182417000
231182418000,莲花管理委员会,莲花管理委员会,231182000000,5,231182418000,231182418000
231182427000,二龙山蚕种场,二龙山蚕种场,231182000000,5,231182427000,231182427000
231182429000,畜牧场,畜牧场,231182000000,5,231182429000,231182429000
231182430000,第二良种场,第二良种场,231182000000,5,231182430000,231182430000
231182480000,花园劳教所,花园劳教所,231182000000,5,231182480000,231182480000
231182481000,永丰监狱,永丰监狱,231182000000,5,231182481000,231182481000
231182482000,华山监狱,华山监狱,231182000000,5,231182482000,231182482000
231182483000,凤凰山监狱,凤凰山监狱,231182000000,5,231182483000,231182483000
231182501000,龙门农场,龙门农场,231182000000,5,231182501000,231182501000
231182502000,襄河农场,襄河农场,231182000000,5,231182502000,231182502000
231182503000,龙镇农场,龙农场,231182000000,5,231182503000,231182503000
231182504000,二龙山农场,二龙山农场,231182000000,5,231182504000,231182504000
231182505000,引龙河农场,引龙河农场,231182000000,5,231182505000,231182505000
231182506000,尾山农场,尾山农场,231182000000,5,231182506000,231182506000
231182507000,格球山农场,格球山农场,231182000000,5,231182507000,231182507000
231182508000,五大连池农场,五大连池农场,231182000000,5,231182508000,231182508000
231183100000,嫩江镇,嫩江,231183000000,5,231183100000,231183100000
231183101000,伊拉哈镇,伊拉哈,231183000000,5,231183101000,231183101000
231183102000,双山镇,双山,231183000000,5,231183102000,231183102000
231183103000,多宝山镇,多宝山,231183000000,5,231183103000,231183103000
231183104000,海江镇,海江,231183000000,5,231183104000,231183104000
231183105000,前进镇,前进,231183000000,5,231183105000,231183105000
231183106000,长福镇,长福,231183000000,5,231183106000,231183106000
231183107000,科洛镇,科洛,231183000000,5,231183107000,231183107000
231183108000,霍龙门镇,霍龙门,231183000000,5,231183108000,231183108000
231183202000,临江乡,临江,231183000000,5,231183202000,231183202000
231183206000,联兴乡,联兴,231183000000,5,231183206000,231183206000
231183207000,白云乡,白云,231183000000,5,231183207000,231183207000
231183208000,塔溪乡,塔溪,231183000000,5,231183208000,231183208000
231183211000,长江乡,长江,231183000000,5,231183211000,231183211000
231183400000,多宝山铜矿,多宝山铜矿,231183000000,5,231183400000,231183400000
231183500000,九三管理局局直,九三管理局局直,231183000000,5,231183500000,231183500000
231183501000,鹤山农场,鹤山农场,231183000000,5,231183501000,231183501000
231183502000,大西江农场,大西江农场,231183000000,5,231183502000,231183502000
231183503000,尖山农场,尖山农场,231183000000,5,231183503000,231183503000
231183504000,荣军农场,荣军农场,231183000000,5,231183504000,231183504000
231183506000,七星泡农场,七星泡农场,231183000000,5,231183506000,231183506000
231183507000,嫩江农场,嫩江农场,231183000000,5,231183507000,231183507000
231183508000,山河农场,山河农场,231183000000,5,231183508000,231183508000
231183509000,嫩北农场,嫩北农场,231183000000,5,231183509000,231183509000
231183510000,建边农场,建边农场,231183000000,5,231183510000,231183510000
231183581000,马铃薯原种繁殖场,马铃薯原种繁殖场,231183000000,5,231183581000,231183581000
231202001000,紫来街道,紫来,231202000000,5,231202001000,231202001000
231202002000,爱路街道,爱路,231202000000,5,231202002000,231202002000
231202003000,大有街道,大有,231202000000,5,231202003000,231202003000
231202004000,吉泰街道,吉泰,231202000000,5,231202004000,231202004000
231202005000,东兴街道,东兴,231202000000,5,231202005000,231202005000
231202006000,北林街道,北林,231202000000,5,231202006000,231202006000
231202007000,朝旭街道,朝旭,231202000000,5,231202007000,231202007000
231202008000,春雷街道,春雷,231202000000,5,231202008000,231202008000
231202009000,北辰街道,北辰,231202000000,5,231202009000,231202009000
231202010000,康庄街道,康庄,231202000000,5,231202010000,231202010000
231202011000,先锋街道,先锋,231202000000,5,231202011000,231202011000
231202012000,东城街道,东城,231202000000,5,231202012000,231202012000
231202101000,宝山镇,宝山,231202000000,5,231202101000,231202101000
231202102000,绥胜满族镇,绥胜,231202000000,5,231202102000,231202102000
231202103000,西长发镇,西长发,231202000000,5,231202103000,231202103000
231202104000,永安满族镇,永安,231202000000,5,231202104000,231202104000
231202105000,太平川镇,太平川,231202000000,5,231202105000,231202105000
231202106000,秦家镇,秦家,231202000000,5,231202106000,231202106000
231202107000,双河镇,双河,231202000000,5,231202107000,231202107000
231202108000,三河镇,三河,231202000000,5,231202108000,231202108000
231202109000,四方台镇,四方台,231202000000,5,231202109000,231202109000
231202110000,津河镇,津河,231202000000,5,231202110000,231202110000
231202111000,张维镇,张维,231202000000,5,231202111000,231202111000
231202113000,东津镇,东津,231202000000,5,231202113000,231202113000
231202114000,东富镇,东富,231202000000,5,231202114000,231202114000
231202115000,兴福镇,兴福,231202000000,5,231202115000,231202115000
231202116000,三井镇,三井,231202000000,5,231202116000,231202116000
231202201000,红旗满族乡,红旗,231202000000,5,231202201000,231202201000
231202202000,连岗乡,连岗,231202000000,5,231202202000,231202202000
231202203000,新华乡,新华,231202000000,5,231202203000,231202203000
231202212000,五营乡,五营,231202000000,5,231202212000,231202212000
231202213000,兴和朝鲜族乡,兴和,231202000000,5,231202213000,231202213000
231202579000,绥化局直,绥化局直,231202000000,5,231202579000,231202579000
231221001000,东风街道,东风,231221000000,5,231221001000,231221001000
231221002000,前进街道,前进,231221000000,5,231221002000,231221002000
231221003000,东胜街道,东胜,231221000000,5,231221003000,231221003000
231221004000,兴安街道,兴安,231221000000,5,231221004000,231221004000
231221100000,望奎镇,望奎,231221000000,5,231221100000,231221100000
231221101000,通江镇,通江,231221000000,5,231221101000,231221101000
231221102000,卫星镇,卫星,231221000000,5,231221102000,231221102000
231221103000,海丰镇,海丰,231221000000,5,231221103000,231221103000
231221104000,莲花镇,莲花,231221000000,5,231221104000,231221104000
231221105000,惠七满族镇,惠七,231221000000,5,231221105000,231221105000
231221106000,先锋镇,先锋,231221000000,5,231221106000,231221106000
231221107000,火箭镇,火箭,231221000000,5,231221107000,231221107000
231221108000,东郊镇,东郊,231221000000,5,231221108000,231221108000
231221109000,灯塔镇,灯塔,231221000000,5,231221109000,231221109000
231221202000,灵山满族乡,灵山,231221000000,5,231221202000,231221202000
231221203000,后三乡,后三,231221000000,5,231221203000,231221203000
231221209000,东升乡,东升,231221000000,5,231221209000,231221209000
231221210000,恭六乡,恭六,231221000000,5,231221210000,231221210000
231221211000,厢白满族乡,厢白,231221000000,5,231221211000,231221211000
231221400000,白四林场,白四林场,231221000000,5,231221400000,231221400000
231221580000,种畜场,种畜场,231221000000,5,231221580000,231221580000
231221581000,第一良种场,第一良种场,231221000000,5,231221581000,231221581000
231221582000,第二良种场,第二良种场,231221000000,5,231221582000,231221582000
231222001000,颜河街道,颜河,231222000000,5,231222001000,231222001000
231222002000,顺达街道,顺达,231222000000,5,231222002000,231222002000
231222003000,兰亚街道,兰亚,231222000000,5,231222003000,231222003000
231222004000,正阳街道,正阳,231222000000,5,231222004000,231222004000
231222101000,兰西镇,兰西,231222000000,5,231222101000,231222101000
231222102000,榆林镇,榆林,231222000000,5,231222102000,231222102000
231222103000,临江镇,临江,231222000000,5,231222103000,231222103000
231222104000,平山镇,平山,231222000000,5,231222104000,231222104000
231222105000,红光镇,红光,231222000000,5,231222105000,231222105000
231222106000,远大镇,远大,231222000000,5,231222106000,231222106000
231222107000,康荣镇,康荣,231222000000,5,231222107000,231222107000
231222108000,燎原镇,燎原,231222000000,5,231222108000,231222108000
231222109000,奋斗镇,奋斗,231222000000,5,231222109000,231222109000
